mode,date,tap,loc,count
ferry,20160809,on,Old Cremorne Wharf,106
ferry,20160809,on,Rose Bay Wharf,1036
ferry,20160809,on,Milsons Point Wharf,652
ferry,20160809,on,Abbotsford Wharf,377
ferry,20160809,on,Balmain East Wharf,529
ferry,20160809,on,Meadowbank Wharf,195
ferry,20160809,on,Balmain Wharf,660
ferry,20160809,on,UNKNOWN,761
ferry,20160809,on,North Sydney Wharf,47
ferry,20160809,on,Drummoyne Wharf,261
ferry,20160809,on,Greenwich Point Wharf,90
ferry,20160809,on,Queens Wharf,480
ferry,20160809,on,Circular Quay No. 5 Wharf,3383
ferry,20160809,on,Circular Quay No. 4 Wharf,2945
ferry,20160809,on,Birchgrove Wharf,43
ferry,20160809,on,Kirribilli Wharf,218
ferry,20160809,on,Woolwich Wharf,220
ferry,20160809,on,Sydney Olympic Park Wharf,299
ferry,20160809,on,Kissing Point Wharf,119
ferry,20160809,on,Double Bay Wharf,219
ferry,20160809,on,Darling Point Wharf,50
ferry,20160809,on,Chiswick Wharf,190
ferry,20160809,on,Watsons Bay Wharf,549
ferry,20160809,on,Cremorne Point Wharf,398
ferry,20160809,on,South Mosman Wharf,240
ferry,20160809,on,Manly Wharf,4953
ferry,20160809,on,Circular Quay No. 2 Wharf,2793
ferry,20160809,on,Darling Harbour Wharf 3,1738
ferry,20160809,on,Mosman Bay Wharf,564
ferry,20160809,off,Rydalmere Wharf,202
ferry,20160809,off,Cabarita Wharf,454
ferry,20160809,off,Kurraba Point Wharf,143
ferry,20160809,off,Circular Quay No. 3 Wharf,4942
ferry,20160809,off,Neutral Bay Wharf,328
ferry,20160809,off,Pyrmont Bay Wharf,294
ferry,20160809,off,Stockton Wharf,452
ferry,20160809,off,Cockatoo Island Wharf,169
ferry,20160809,off,Huntleys Point Wharf,214
ferry,20160809,off,Taronga Zoo Wharf,1574
ferry,20160809,off,Old Cremorne Wharf,50
ferry,20160809,off,Rose Bay Wharf,823
ferry,20160809,off,Milsons Point Wharf,775
ferry,20160809,off,Abbotsford Wharf,326
ferry,20160809,off,Balmain East Wharf,495
ferry,20160809,off,Meadowbank Wharf,184
ferry,20160809,off,Balmain Wharf,469
ferry,20160809,off,UNKNOWN,626
ferry,20160809,off,North Sydney Wharf,44
ferry,20160809,off,Drummoyne Wharf,231
ferry,20160809,off,Greenwich Point Wharf,93
ferry,20160809,off,Queens Wharf,483
ferry,20160809,off,Circular Quay No. 5 Wharf,2282
ferry,20160809,off,Circular Quay No. 4 Wharf,4631
ferry,20160809,off,Birchgrove Wharf,35
ferry,20160809,off,Kirribilli Wharf,150
ferry,20160809,off,Woolwich Wharf,244
ferry,20160809,off,Sydney Olympic Park Wharf,254
ferry,20160809,off,Kissing Point Wharf,114
ferry,20160809,off,Double Bay Wharf,152
ferry,20160809,off,Chiswick Wharf,178
ferry,20160809,off,Watsons Bay Wharf,609
ferry,20160809,off,Cremorne Point Wharf,421
ferry,20160809,off,South Mosman Wharf,355
ferry,20160809,off,Manly Wharf,5180
ferry,20160809,off,Circular Quay No. 2 Wharf,2806
ferry,20160809,off,Darling Harbour Wharf 3,2179
ferry,20160809,off,Mosman Bay Wharf,499
ferry,20160808,on,Rydalmere Wharf,89
ferry,20160808,on,Cabarita Wharf,454
ferry,20160808,on,Kurraba Point Wharf,199
ferry,20160808,on,Circular Quay No. 3 Wharf,5323
ferry,20160808,on,Neutral Bay Wharf,324
ferry,20160808,on,Pyrmont Bay Wharf,424
ferry,20160808,on,Stockton Wharf,470
ferry,20160808,on,Cockatoo Island Wharf,235
ferry,20160808,on,Huntleys Point Wharf,226
ferry,20160808,on,Taronga Zoo Wharf,1447
ferry,20160808,on,Old Cremorne Wharf,106
ferry,20160808,on,Rose Bay Wharf,1011
ferry,20160808,on,Milsons Point Wharf,892
ferry,20160808,on,Abbotsford Wharf,286
ferry,20160808,on,Balmain East Wharf,522
ferry,20160808,on,Meadowbank Wharf,160
ferry,20160808,on,Balmain Wharf,607
ferry,20160808,on,UNKNOWN,683
ferry,20160808,on,North Sydney Wharf,39
ferry,20160808,on,Drummoyne Wharf,292
ferry,20160808,on,Greenwich Point Wharf,67
ferry,20160808,on,Queens Wharf,462
ferry,20160808,on,Circular Quay No. 5 Wharf,3783
ferry,20160808,on,Parramatta Wharf,190
ferry,20160808,on,Circular Quay No. 4 Wharf,3030
ferry,20160808,on,Double Bay Wharf,210
ferry,20160808,on,Kirribilli Wharf,220
ferry,20160808,on,Woolwich Wharf,248
ferry,20160808,on,Sydney Olympic Park Wharf,227
ferry,20160808,on,Kissing Point Wharf,104
ferry,20160808,on,Darling Point Wharf,52
ferry,20160808,on,Chiswick Wharf,178
ferry,20160808,on,Watsons Bay Wharf,587
ferry,20160808,on,Cremorne Point Wharf,406
ferry,20160808,on,South Mosman Wharf,208
ferry,20160808,on,Manly Wharf,5074
ferry,20160808,on,Circular Quay No. 2 Wharf,2665
ferry,20160808,on,Darling Harbour Wharf 3,1773
ferry,20160808,on,Mosman Bay Wharf,530
ferry,20160808,off,Rydalmere Wharf,66
ferry,20160808,off,Cabarita Wharf,422
ferry,20160808,off,Kurraba Point Wharf,156
ferry,20160808,off,Circular Quay No. 3 Wharf,5109
ferry,20160808,off,Neutral Bay Wharf,315
ferry,20160808,off,Pyrmont Bay Wharf,386
ferry,20160808,off,Stockton Wharf,422
ferry,20160808,off,Cockatoo Island Wharf,224
ferry,20160808,off,Huntleys Point Wharf,219
ferry,20160808,off,Taronga Zoo Wharf,1536
ferry,20160808,off,Old Cremorne Wharf,64
ferry,20160808,off,Rose Bay Wharf,916
ferry,20160808,off,Milsons Point Wharf,947
ferry,20160808,off,Abbotsford Wharf,290
ferry,20160808,off,Balmain East Wharf,530
ferry,20160808,off,Meadowbank Wharf,148
ferry,20160808,off,Balmain Wharf,440
ferry,20160808,off,UNKNOWN,708
ferry,20160808,off,Drummoyne Wharf,231
ferry,20160808,off,Greenwich Point Wharf,63
ferry,20160808,off,Queens Wharf,448
ferry,20160808,off,Circular Quay No. 5 Wharf,2409
ferry,20160808,off,Parramatta Wharf,146
ferry,20160808,off,Circular Quay No. 4 Wharf,4573
ferry,20160808,off,Birchgrove Wharf,38
ferry,20160808,off,Kirribilli Wharf,133
ferry,20160808,off,Woolwich Wharf,242
ferry,20160808,off,Sydney Olympic Park Wharf,229
ferry,20160808,off,Kissing Point Wharf,104
ferry,20160808,off,Double Bay Wharf,147
ferry,20160808,off,Chiswick Wharf,169
ferry,20160808,off,Watsons Bay Wharf,688
ferry,20160808,off,Cremorne Point Wharf,444
ferry,20160808,off,South Mosman Wharf,214
ferry,20160808,off,Manly Wharf,5291
ferry,20160808,off,Circular Quay No. 2 Wharf,2771
ferry,20160808,off,Darling Harbour Wharf 3,2078
ferry,20160808,off,Mosman Bay Wharf,484
ferry,20160814,on,Rydalmere Wharf,252
ferry,20160814,on,Garden Island Wharf,61
ferry,20160814,on,Cabarita Wharf,309
ferry,20160814,on,Kurraba Point Wharf,78
ferry,20160814,on,Circular Quay No. 3 Wharf,11582
ferry,20160814,on,Neutral Bay Wharf,248
ferry,20160814,on,Pyrmont Bay Wharf,908
ferry,20160814,on,Stockton Wharf,220
ferry,20160814,on,Cockatoo Island Wharf,1002
ferry,20160814,on,Huntleys Point Wharf,129
ferry,20160814,on,Taronga Zoo Wharf,2991
ferry,20160814,on,Old Cremorne Wharf,53
ferry,20160814,on,Rose Bay Wharf,721
ferry,20160814,on,Milsons Point Wharf,2424
ferry,20160814,on,Abbotsford Wharf,259
ferry,20160814,on,Balmain East Wharf,549
ferry,20160814,on,Meadowbank Wharf,588
ferry,20160814,on,Balmain Wharf,286
ferry,20160814,on,UNKNOWN,2011
ferry,20160814,on,North Sydney Wharf,68
ferry,20160814,on,Drummoyne Wharf,170
ferry,20160814,on,Greenwich Point Wharf,93
ferry,20160814,on,Queens Wharf,225
ferry,20160814,on,Circular Quay No. 5 Wharf,7999
ferry,20160814,on,Parramatta Wharf,1032
ferry,20160814,on,Circular Quay No. 4 Wharf,5847
ferry,20160814,on,Birchgrove Wharf,43
ferry,20160814,on,Kirribilli Wharf,154
ferry,20160814,on,Woolwich Wharf,177
ferry,20160814,on,Sydney Olympic Park Wharf,520
ferry,20160814,on,Kissing Point Wharf,172
ferry,20160814,on,Double Bay Wharf,311
ferry,20160814,on,Chiswick Wharf,103
ferry,20160814,on,Watsons Bay Wharf,2188
ferry,20160814,on,Cremorne Point Wharf,244
ferry,20160814,on,South Mosman Wharf,51
ferry,20160814,on,Manly Wharf,11220
ferry,20160814,on,Circular Quay No. 2 Wharf,4078
ferry,20160814,on,Darling Harbour Wharf 3,3211
ferry,20160814,on,Mosman Bay Wharf,278
ferry,20160814,off,Rydalmere Wharf,192
ferry,20160814,off,Garden Island Wharf,58
ferry,20160814,off,Cabarita Wharf,312
ferry,20160814,off,Kurraba Point Wharf,76
ferry,20160814,off,Circular Quay No. 3 Wharf,11433
ferry,20160814,off,Neutral Bay Wharf,263
ferry,20160814,off,Pyrmont Bay Wharf,859
ferry,20160814,off,Stockton Wharf,204
ferry,20160814,off,Cockatoo Island Wharf,1015
ferry,20160814,off,Huntleys Point Wharf,131
ferry,20160814,off,Taronga Zoo Wharf,3183
ferry,20160814,off,Rose Bay Wharf,597
ferry,20160814,off,Milsons Point Wharf,2287
ferry,20160814,off,Abbotsford Wharf,245
ferry,20160814,off,Balmain East Wharf,610
ferry,20160814,off,Meadowbank Wharf,498
ferry,20160814,off,Balmain Wharf,230
ferry,20160814,off,UNKNOWN,1951
ferry,20160814,off,North Sydney Wharf,68
ferry,20160814,off,Drummoyne Wharf,175
ferry,20160814,off,Greenwich Point Wharf,90
ferry,20160814,off,Queens Wharf,211
ferry,20160814,off,Circular Quay No. 5 Wharf,3434
ferry,20160814,off,Parramatta Wharf,804
ferry,20160814,off,Circular Quay No. 4 Wharf,7914
ferry,20160814,off,Birchgrove Wharf,48
ferry,20160814,off,Kirribilli Wharf,129
ferry,20160814,off,Woolwich Wharf,143
ferry,20160814,off,Sydney Olympic Park Wharf,439
ferry,20160814,off,Kissing Point Wharf,175
ferry,20160814,off,Double Bay Wharf,197
ferry,20160814,off,Chiswick Wharf,79
ferry,20160814,off,Watsons Bay Wharf,2562
ferry,20160814,off,Cremorne Point Wharf,256
ferry,20160814,off,South Mosman Wharf,50
ferry,20160814,off,Manly Wharf,11369
ferry,20160814,off,Circular Quay No. 2 Wharf,5533
ferry,20160814,off,Darling Harbour Wharf 3,4714
ferry,20160814,off,Mosman Bay Wharf,270
ferry,20160810,on,Rydalmere Wharf,80
ferry,20160810,on,Garden Island Wharf,41
ferry,20160810,on,Cabarita Wharf,508
ferry,20160810,on,Kurraba Point Wharf,224
ferry,20160810,on,Circular Quay No. 3 Wharf,5686
ferry,20160810,on,Neutral Bay Wharf,377
ferry,20160810,on,Pyrmont Bay Wharf,407
ferry,20160810,on,Stockton Wharf,524
ferry,20160810,on,Cockatoo Island Wharf,252
ferry,20160810,on,Huntleys Point Wharf,231
ferry,20160810,on,Taronga Zoo Wharf,1306
ferry,20160810,on,Old Cremorne Wharf,98
ferry,20160810,on,Rose Bay Wharf,983
ferry,20160810,on,Milsons Point Wharf,791
ferry,20160810,on,Abbotsford Wharf,382
ferry,20160810,on,Balmain East Wharf,531
ferry,20160810,on,Meadowbank Wharf,203
ferry,20160810,on,Balmain Wharf,641
ferry,20160810,on,UNKNOWN,893
ferry,20160810,on,North Sydney Wharf,55
ferry,20160810,on,Drummoyne Wharf,265
ferry,20160810,on,Greenwich Point Wharf,98
ferry,20160810,on,Queens Wharf,525
ferry,20160810,on,Circular Quay No. 5 Wharf,3649
ferry,20160810,on,Parramatta Wharf,160
ferry,20160810,on,Circular Quay No. 4 Wharf,3212
ferry,20160810,on,Birchgrove Wharf,47
ferry,20160810,on,Kirribilli Wharf,240
ferry,20160810,on,Woolwich Wharf,276
ferry,20160810,on,Sydney Olympic Park Wharf,231
ferry,20160810,on,Kissing Point Wharf,99
ferry,20160810,on,Double Bay Wharf,226
ferry,20160810,on,Darling Point Wharf,51
ferry,20160810,on,Chiswick Wharf,201
ferry,20160810,on,Watsons Bay Wharf,620
ferry,20160810,on,Cremorne Point Wharf,447
ferry,20160810,on,South Mosman Wharf,235
ferry,20160810,on,Manly Wharf,3579
ferry,20160810,on,Circular Quay No. 2 Wharf,2613
ferry,20160810,on,Darling Harbour Wharf 3,1671
ferry,20160810,on,Mosman Bay Wharf,582
ferry,20160810,off,Rydalmere Wharf,80
ferry,20160810,off,Garden Island Wharf,38
ferry,20160810,off,Cabarita Wharf,462
ferry,20160810,off,Kurraba Point Wharf,147
ferry,20160810,off,Circular Quay No. 3 Wharf,3669
ferry,20160810,off,Neutral Bay Wharf,349
ferry,20160810,off,Pyrmont Bay Wharf,329
ferry,20160810,off,Stockton Wharf,486
ferry,20160810,off,Cockatoo Island Wharf,262
ferry,20160810,off,Huntleys Point Wharf,206
ferry,20160810,off,Taronga Zoo Wharf,1375
ferry,20160810,off,Old Cremorne Wharf,62
ferry,20160810,off,Rose Bay Wharf,807
ferry,20160810,off,Milsons Point Wharf,786
ferry,20160810,off,Abbotsford Wharf,349
ferry,20160810,off,Balmain East Wharf,513
ferry,20160810,off,Meadowbank Wharf,192
ferry,20160810,off,Balmain Wharf,443
ferry,20160810,off,UNKNOWN,777
ferry,20160810,off,North Sydney Wharf,46
ferry,20160810,off,Drummoyne Wharf,231
ferry,20160810,off,Greenwich Point Wharf,105
ferry,20160810,off,Queens Wharf,509
ferry,20160810,off,Circular Quay No. 5 Wharf,2426
ferry,20160810,off,Parramatta Wharf,182
ferry,20160810,off,Circular Quay No. 4 Wharf,4592
ferry,20160810,off,Double Bay Wharf,174
ferry,20160810,off,Kirribilli Wharf,187
ferry,20160810,off,Woolwich Wharf,253
ferry,20160810,off,Sydney Olympic Park Wharf,215
ferry,20160810,off,Kissing Point Wharf,81
ferry,20160810,off,Chiswick Wharf,152
ferry,20160810,off,Watsons Bay Wharf,701
ferry,20160810,off,Cremorne Point Wharf,462
ferry,20160810,off,South Mosman Wharf,227
ferry,20160810,off,Manly Wharf,5582
ferry,20160810,off,Circular Quay No. 2 Wharf,2894
ferry,20160810,off,Darling Harbour Wharf 3,2294
ferry,20160810,off,Mosman Bay Wharf,533
ferry,20160811,on,Rydalmere Wharf,288
ferry,20160811,on,Garden Island Wharf,37
ferry,20160811,on,Cabarita Wharf,538
ferry,20160811,on,Kurraba Point Wharf,254
ferry,20160811,on,Circular Quay No. 3 Wharf,5527
ferry,20160811,on,Neutral Bay Wharf,400
ferry,20160811,on,Pyrmont Bay Wharf,374
ferry,20160811,on,Stockton Wharf,523
ferry,20160811,on,Cockatoo Island Wharf,263
ferry,20160811,on,Huntleys Point Wharf,236
ferry,20160811,on,Taronga Zoo Wharf,1244
ferry,20160811,on,Old Cremorne Wharf,98
ferry,20160811,on,Rose Bay Wharf,1030
ferry,20160811,on,Milsons Point Wharf,789
